Betreiber: LfU-Süd
Pegelkennziffer (PKZ): 5857100
Messstellenname: Ressen, Stau UP
Gewaessername: Ressener Mühlenfließ
Abstand zu Muendung: 
AEO [qkm]: 
Pegelnullpunkt: 41.42  PNP_NN 
ETRS 89_3_Ost: 442671.999782
ETRS 89_3_Nord: 5765304.999956
Geografische Laenge:  14.164264
Geografische Breite:  52.035399
Parameter: W [cm]
Datum;Uhrzeit;Wert[cm];Status des Werts
22.10.1981;00:00:00;34;Gut
23.10.1981;00:00:00;36;Gut
24.10.1981;00:00:00;36;Gut
25.10.1981;00:00:00;33;Gut
26.10.1981;00:00:00;33;Gut
27.10.1981;00:00:00;30;Gut
28.10.1981;00:00:00;31;Gut
29.10.1981;00:00:00;33;Gut
30.10.1981;00:00:00;33;Gut
31.10.1981;00:00:00;32;Gut
01.11.1981;00:00:00;34;Gut
02.11.1981;00:00:00;34;Gut
03.11.1981;00:00:00;34;Gut
04.11.1981;00:00:00;34;Gut
05.11.1981;00:00:00;33;Gut
06.11.1981;00:00:00;32;Gut
07.11.1981;00:00:00;34;Gut
08.11.1981;00:00:00;34;Gut
09.11.1981;00:00:00;34;Gut
10.11.1981;00:00:00;34;Gut
11.11.1981;00:00:00;34;Gut
12.11.1981;00:00:00;34;Gut
13.11.1981;00:00:00;33;Gut
14.11.1981;00:00:00;32;Gut
15.11.1981;00:00:00;34;Gut
16.11.1981;00:00:00;33;Gut
17.11.1981;00:00:00;30;Gut
18.11.1981;00:00:00;29;Gut
19.11.1981;00:00:00;30;Gut
20.11.1981;00:00:00;30;Gut
21.11.1981;00:00:00;30;Gut
22.11.1981;00:00:00;30;Gut
23.11.1981;00:00:00;30;Gut
24.11.1981;00:00:00;29;Gut
25.11.1981;00:00:00;29;Gut
26.11.1981;00:00:00;29;Gut
27.11.1981;00:00:00;31;Gut
28.11.1981;00:00:00;41;Gut
29.11.1981;00:00:00;46;Gut
30.11.1981;00:00:00;45;Gut
01.12.1981;00:00:00;44;Gut
02.12.1981;00:00:00;45;Gut
03.12.1981;00:00:00;48;Gut
04.12.1981;00:00:00;47;Gut
05.12.1981;00:00:00;45;Gut
06.12.1981;00:00:00;42;Gut
07.12.1981;00:00:00;41;Gut
08.12.1981;00:00:00;41;Gut
09.12.1981;00:00:00;40;Gut
10.12.1981;00:00:00;38;Gut
11.12.1981;00:00:00;35;Gut
12.12.1981;00:00:00;35;Gut
13.12.1981;00:00:00;33;Gut
14.12.1981;00:00:00;32;Gut
15.12.1981;00:00:00;32;Gut
16.12.1981;00:00:00;32;Gut
17.12.1981;00:00:00;31;Gut
18.12.1981;00:00:00;30;Gut
19.12.1981;00:00:00;32;Gut
20.12.1981;00:00:00;32;Gut
21.12.1981;00:00:00;33;Gut
22.12.1981;00:00:00;32;Gut
23.12.1981;00:00:00;32;Gut
24.12.1981;00:00:00;32;Gut
25.12.1981;00:00:00;32;Gut
26.12.1981;00:00:00;33;Gut
27.12.1981;00:00:00;34;Gut
28.12.1981;00:00:00;34;Gut
29.12.1981;00:00:00;34;Gut
30.12.1981;00:00:00;34;Gut
31.12.1981;00:00:00;34;Gut
01.01.1982;00:00:00;54;Gut
02.01.1982;00:00:00;49;Gut
03.01.1982;00:00:00;48;Gut
04.01.1982;00:00:00;47;Gut
05.01.1982;00:00:00;48;Gut
06.01.1982;00:00:00;52;Gut
07.01.1982;00:00:00;54;Gut
08.01.1982;00:00:00;52;Gut
09.01.1982;00:00:00;40;Gut
10.01.1982;00:00:00;48;Gut
11.01.1982;00:00:00;42;Gut
12.01.1982;00:00:00;34;Gut
13.01.1982;00:00:00;33;Gut
14.01.1982;00:00:00;32;Gut
15.01.1982;00:00:00;35;Gut
16.01.1982;00:00:00;33;Gut
17.01.1982;00:00:00;28;Gut
18.01.1982;00:00:00;33;Gut
19.01.1982;00:00:00;33;Gut
20.01.1982;00:00:00;34;Gut
21.01.1982;00:00:00;35;Gut
22.01.1982;00:00:00;35;Gut
23.01.1982;00:00:00;35;Gut
24.01.1982;00:00:00;34;Gut
25.01.1982;00:00:00;33;Gut
26.01.1982;00:00:00;33;Gut
27.01.1982;00:00:00;34;Gut
28.01.1982;00:00:00;33;Gut
29.01.1982;00:00:00;32;Gut
30.01.1982;00:00:00;32;Gut
31.01.1982;00:00:00;33;Gut
01.02.1982;00:00:00;32;Gut
02.02.1982;00:00:00;31;Gut
03.02.1982;00:00:00;31;Gut
04.02.1982;00:00:00;30;Gut
05.02.1982;00:00:00;28;Gut
06.02.1982;00:00:00;29;Gut
07.02.1982;00:00:00;30;Gut
08.02.1982;00:00:00;32;Gut
09.02.1982;00:00:00;35;Gut
10.02.1982;00:00:00;35;Gut
11.02.1982;00:00:00;35;Gut
12.02.1982;00:00:00;34;Gut
13.02.1982;00:00:00;34;Gut
14.02.1982;00:00:00;34;Gut
15.02.1982;00:00:00;34;Gut
16.02.1982;00:00:00;32;Gut
17.02.1982;00:00:00;32;Gut
18.02.1982;00:00:00;31;Gut
19.02.1982;00:00:00;31;Gut
20.02.1982;00:00:00;31;Gut
21.02.1982;00:00:00;30;Gut
22.02.1982;00:00:00;29;Gut
23.02.1982;00:00:00;29;Gut
24.02.1982;00:00:00;28;Gut
25.02.1982;00:00:00;29;Gut
26.02.1982;00:00:00;30;Gut
27.02.1982;00:00:00;27;Gut
28.02.1982;00:00:00;28;Gut
01.03.1982;00:00:00;35;Gut
02.03.1982;00:00:00;40;Gut
03.03.1982;00:00:00;35;Gut
04.03.1982;00:00:00;43;Gut
05.03.1982;00:00:00;39;Gut
06.03.1982;00:00:00;37;Gut
07.03.1982;00:00:00;33;Gut
08.03.1982;00:00:00;30;Gut
09.03.1982;00:00:00;31;Gut
10.03.1982;00:00:00;31;Gut
11.03.1982;00:00:00;32;Gut
12.03.1982;00:00:00;34;Gut
13.03.1982;00:00:00;35;Gut
14.03.1982;00:00:00;33;Gut
15.03.1982;00:00:00;34;Gut
16.03.1982;00:00:00;32;Gut
17.03.1982;00:00:00;32;Gut
18.03.1982;00:00:00;30;Gut
19.03.1982;00:00:00;34;Gut
20.03.1982;00:00:00;40;Gut
21.03.1982;00:00:00;38;Gut
22.03.1982;00:00:00;36;Gut
23.03.1982;00:00:00;35;Gut
24.03.1982;00:00:00;34;Gut
25.03.1982;00:00:00;32;Gut
26.03.1982;00:00:00;31;Gut
27.03.1982;00:00:00;30;Gut
28.03.1982;00:00:00;30;Gut
29.03.1982;00:00:00;30;Gut
30.03.1982;00:00:00;31;Gut
31.03.1982;00:00:00;32;Gut
01.04.1982;00:00:00;31;Gut
02.04.1982;00:00:00;30;Gut
03.04.1982;00:00:00;30;Gut
04.04.1982;00:00:00;30;Gut
05.04.1982;00:00:00;30;Gut
06.04.1982;00:00:00;29;Gut
07.04.1982;00:00:00;28;Gut
08.04.1982;00:00:00;28;Gut
09.04.1982;00:00:00;28;Gut
10.04.1982;00:00:00;28;Gut
11.04.1982;00:00:00;30;Gut
12.04.1982;00:00:00;29;Gut
13.04.1982;00:00:00;31;Gut
14.04.1982;00:00:00;30;Gut
15.04.1982;00:00:00;30;Gut
16.04.1982;00:00:00;29;Gut
17.04.1982;00:00:00;28;Gut
18.04.1982;00:00:00;28;Gut
19.04.1982;00:00:00;28;Gut
20.04.1982;00:00:00;28;Gut
21.04.1982;00:00:00;28;Gut
22.04.1982;00:00:00;26;Gut
23.04.1982;00:00:00;26;Gut
24.04.1982;00:00:00;25;Gut
25.04.1982;00:00:00;25;Gut
26.04.1982;00:00:00;25;Gut
27.04.1982;00:00:00;26;Gut
28.04.1982;00:00:00;26;Gut
29.04.1982;00:00:00;26;Gut
30.04.1982;00:00:00;26;Gut
01.05.1982;00:00:00;26;Gut
02.05.1982;00:00:00;27;Gut
03.05.1982;00:00:00;27;Gut
04.05.1982;00:00:00;27;Gut
05.05.1982;00:00:00;28;Gut
06.05.1982;00:00:00;32;Gut
07.05.1982;00:00:00;32;Gut
08.05.1982;00:00:00;33;Gut
09.05.1982;00:00:00;33;Gut
10.05.1982;00:00:00;32;Gut
11.05.1982;00:00:00;31;Gut
12.05.1982;00:00:00;27;Gut
13.05.1982;00:00:00;26;Gut
14.05.1982;00:00:00;26;Gut
15.05.1982;00:00:00;26;Gut
16.05.1982;00:00:00;26;Gut
17.05.1982;00:00:00;20;Gut
