Betreiber: LfU-Süd
Pegelkennziffer (PKZ): 5825400
Messstellenname: Beeskow, Spreeschleuse OP
Gewaessername: Spree
Abstand zu Muendung: 
AEO [qkm]: 
Pegelnullpunkt: 37.809  PNP_NN 
ETRS 89_3_Ost: 449006.000201
ETRS 89_3_Nord: 5780383.000485
Geografische Laenge:  14.254335
Geografische Breite:  52.171569
Parameter: W [cm]
Datum;Uhrzeit;Wert[cm];Status des Werts
14.07.1986;00:00:00;308;Gut
15.07.1986;00:00:00;311;Gut
16.07.1986;00:00:00;312;Gut
17.07.1986;00:00:00;311;Gut
18.07.1986;00:00:00;312;Gut
19.07.1986;00:00:00;313;Gut
20.07.1986;00:00:00;314;Gut
21.07.1986;00:00:00;314;Gut
22.07.1986;00:00:00;312;Gut
23.07.1986;00:00:00;312;Gut
24.07.1986;00:00:00;313;Gut
25.07.1986;00:00:00;311;Gut
26.07.1986;00:00:00;310;Gut
27.07.1986;00:00:00;309;Gut
28.07.1986;00:00:00;308;Gut
29.07.1986;00:00:00;308;Gut
30.07.1986;00:00:00;309;Gut
31.07.1986;00:00:00;309;Gut
01.08.1986;00:00:00;310;Gut
02.08.1986;00:00:00;310;Gut
03.08.1986;00:00:00;309;Gut
04.08.1986;00:00:00;308;Gut
05.08.1986;00:00:00;308;Gut
06.08.1986;00:00:00;308;Gut
07.08.1986;00:00:00;307;Gut
08.08.1986;00:00:00;306;Gut
09.08.1986;00:00:00;306;Gut
10.08.1986;00:00:00;306;Gut
11.08.1986;00:00:00;306;Gut
12.08.1986;00:00:00;308;Gut
13.08.1986;00:00:00;308;Gut
14.08.1986;00:00:00;308;Gut
15.08.1986;00:00:00;308;Gut
16.08.1986;00:00:00;309;Gut
17.08.1986;00:00:00;310;Gut
18.08.1986;00:00:00;311;Gut
19.08.1986;00:00:00;311;Gut
20.08.1986;00:00:00;314;Gut
21.08.1986;00:00:00;317;Gut
22.08.1986;00:00:00;317;Gut
23.08.1986;00:00:00;315;Gut
24.08.1986;00:00:00;317;Gut
25.08.1986;00:00:00;316;Gut
26.08.1986;00:00:00;316;Gut
27.08.1986;00:00:00;316;Gut
28.08.1986;00:00:00;314;Gut
29.08.1986;00:00:00;312;Gut
30.08.1986;00:00:00;312;Gut
31.08.1986;00:00:00;311;Gut
01.09.1986;00:00:00;310;Gut
02.09.1986;00:00:00;310;Gut
03.09.1986;00:00:00;308;Gut
04.09.1986;00:00:00;304;Gut
05.09.1986;00:00:00;302;Gut
06.09.1986;00:00:00;298;Gut
07.09.1986;00:00:00;296;Gut
08.09.1986;00:00:00;292;Gut
09.09.1986;00:00:00;290;Gut
10.09.1986;00:00:00;288;Gut
11.09.1986;00:00:00;288;Gut
12.09.1986;00:00:00;286;Gut
13.09.1986;00:00:00;284;Gut
14.09.1986;00:00:00;284;Gut
15.09.1986;00:00:00;282;Gut
16.09.1986;00:00:00;282;Gut
17.09.1986;00:00:00;283;Gut
18.09.1986;00:00:00;284;Gut
19.09.1986;00:00:00;286;Gut
20.09.1986;00:00:00;286;Gut
21.09.1986;00:00:00;289;Gut
22.09.1986;00:00:00;289;Gut
23.09.1986;00:00:00;288;Gut
24.09.1986;00:00:00;286;Gut
25.09.1986;00:00:00;284;Gut
26.09.1986;00:00:00;282;Gut
27.09.1986;00:00:00;282;Gut
28.09.1986;00:00:00;279;Gut
29.09.1986;00:00:00;281;Gut
30.09.1986;00:00:00;280;Gut
01.10.1986;00:00:00;293;Gut
02.10.1986;00:00:00;298;Gut
03.10.1986;00:00:00;302;Gut
