Betreiber: LfU-Süd
Pegelkennziffer (PKZ): 5869301
Messstellenname: Friedland, Panzerbrücke
Gewaessername: Friedländer Fließ
Abstand zu Muendung: 
AEO [qkm]: 
Pegelnullpunkt: 40.163  PNP_NN 
ETRS 89_3_Ost: 449203.000221
ETRS 89_3_Nord: 5772721.000026
Geografische Laenge:  14.258361
Geografische Breite:  52.102706
Parameter: W [cm]
Datum;Uhrzeit;Wert[cm];Status des Werts
09.06.1982;00:00:00;129;Gut
10.06.1982;00:00:00;129;Gut
11.06.1982;00:00:00;130;Gut
12.06.1982;00:00:00;135;Gut
13.06.1982;00:00:00;135;Gut
14.06.1982;00:00:00;134;Gut
15.06.1982;00:00:00;134;Gut
16.06.1982;00:00:00;134;Gut
17.06.1982;00:00:00;133;Gut
18.06.1982;00:00:00;121;Gut
19.06.1982;00:00:00;122;Gut
20.06.1982;00:00:00;124;Gut
21.06.1982;00:00:00;125;Gut
22.06.1982;00:00:00;139;Gut
23.06.1982;00:00:00;149;Gut
24.06.1982;00:00:00;150;Gut
25.06.1982;00:00:00;149;Gut
26.06.1982;00:00:00;148;Gut
27.06.1982;00:00:00;148;Gut
28.06.1982;00:00:00;151;Gut
29.06.1982;00:00:00;149;Gut
30.06.1982;00:00:00;146;Gut
01.07.1982;00:00:00;140;Gut
02.07.1982;00:00:00;132;Gut
03.07.1982;00:00:00;129;Gut
04.07.1982;00:00:00;128;Gut
05.07.1982;00:00:00;126;Gut
06.07.1982;00:00:00;125;Gut
07.07.1982;00:00:00;124;Gut
08.07.1982;00:00:00;124;Gut
09.07.1982;00:00:00;124;Gut
10.07.1982;00:00:00;123;Gut
11.07.1982;00:00:00;123;Gut
12.07.1982;00:00:00;122;Gut
13.07.1982;00:00:00;121;Gut
14.07.1982;00:00:00;120;Gut
15.07.1982;00:00:00;120;Gut
16.07.1982;00:00:00;119;Gut
17.07.1982;00:00:00;119;Gut
18.07.1982;00:00:00;120;Gut
19.07.1982;00:00:00;120;Gut
20.07.1982;00:00:00;120;Gut
21.07.1982;00:00:00;120;Gut
22.07.1982;00:00:00;120;Gut
23.07.1982;00:00:00;119;Gut
24.07.1982;00:00:00;119;Gut
25.07.1982;00:00:00;119;Gut
26.07.1982;00:00:00;119;Gut
27.07.1982;00:00:00;218;Gut
28.07.1982;00:00:00;218;Gut
29.07.1982;00:00:00;117;Gut
30.07.1982;00:00:00;116;Gut
31.07.1982;00:00:00;116;Gut
01.08.1982;00:00:00;115;Gut
02.08.1982;00:00:00;114;Gut
03.08.1982;00:00:00;114;Gut
04.08.1982;00:00:00;113;Gut
05.08.1982;00:00:00;113;Gut
06.08.1982;00:00:00;114;Gut
07.08.1982;00:00:00;114;Gut
08.08.1982;00:00:00;113;Gut
09.08.1982;00:00:00;113;Gut
10.08.1982;00:00:00;115;Gut
11.08.1982;00:00:00;116;Gut
12.08.1982;00:00:00;115;Gut
13.08.1982;00:00:00;114;Gut
14.08.1982;00:00:00;114;Gut
15.08.1982;00:00:00;114;Gut
16.08.1982;00:00:00;118;Gut
17.08.1982;00:00:00;119;Gut
18.08.1982;00:00:00;138;Gut
19.08.1982;00:00:00;137;Gut
20.08.1982;00:00:00;142;Gut
21.08.1982;00:00:00;139;Gut
22.08.1982;00:00:00;136;Gut
23.08.1982;00:00:00;138;Gut
24.08.1982;00:00:00;151;Gut
25.08.1982;00:00:00;152;Gut
26.08.1982;00:00:00;152;Gut
27.08.1982;00:00:00;155;Gut
