timestamp,value
20030615000000,0.427
20030616000000,0.330
20030617000000,0.330
20030618000000,0.233
20030619000000,0.865
20030620000000,0.984
20030621000000,1.08
20030622000000,1.16
20030623000000,0.974
20030624000000,0.994
20030625000000,0.562
20030626000000,0.233
20030627000000,0.233
20030628000000,0.331
20030629000000,0.300
20030630000000,0.284
20030701000000,0.202
20030702000000,0.185
20030703000000,0.218
20030704000000,0.251
20030705000000,0.915
20030706000000,1.14
20030707000000,1.11
20030708000000,0.512
20030709000000,0.217
20030710000000,0.315
20030711000000,0.301
20030712000000,0.717
20030713000000,0.871
20030714000000,0.840
20030715000000,0.814
20030716000000,0.863
20030717000000,0.730
20030718000000,0.762
20030719000000,0.876
20030720000000,0.861
20030721000000,0.795
20030722000000,0.469
20030723000000,0.366
20030724000000,0.695
20030725000000,1.14
20030726000000,1.16
20030727000000,1.16
20030728000000,1.29
20030729000000,1.74
20030730000000,1.35
20030731000000,0.537
20030801000000,0.393
20030802000000,0.393
20030803000000,0.947
20030804000000,1.19
20030805000000,0.955
20030806000000,0.495
20030807000000,0.349
20030808000000,0.414
20030809000000,0.412
20030810000000,0.399
20030811000000,0.332
20030812000000,0.414
20030813000000,0.429
20030814000000,0.380
20030815000000,0.331
20030816000000,0.398
20030817000000,0.399
20030818000000,0.301
20030819000000,0.724
20030820000000,0.892
20030821000000,0.844
20030822000000,0.726
20030823000000,0.346
20030824000000,0.379
20030825000000,0.380
20030826000000,0.740
20030827000000,0.857
20030828000000,0.534
20030829000000,0.185
20030830000000,0.557
20030831000000,0.778
20030901000000,0.648
20030902000000,0.729
20030903000000,0.649
20030904000000,0.746
20030905000000,0.845
20030906000000,0.861
20030907000000,0.861
20030908000000,0.372
20030909000000,0.235
20030910000000,0.546
20030911000000,0.932
20030912000000,1.04
20030913000000,1.04
20030914000000,1.13
20030915000000,0.919
20030916000000,0.386
20030917000000,0.234
20030918000000,0.316
20030919000000,0.744
20030920000000,0.845
20030921000000,0.829
20030922000000,0.730
20030923000000,0.616
20030924000000,0.665
20030925000000,0.698
20030926000000,0.649
20030927000000,0.714
20030928000000,0.829
20030929000000,0.681
20030930000000,0.633
20031001000000,0.650
20031002000000,0.818
20031003000000,0.997
20031004000000,0.985
20031005000000,0.985
20031006000000,0.704
20031007000000,0.600
20031008000000,0.633
20031009000000,0.675
20031010000000,0.870
20031011000000,0.963
20031012000000,0.980
20031013000000,0.996
20031014000000,0.985
20031015000000,0.803
20031016000000,0.344
20031017000000,0.185
20031018000000,0.542
20031019000000,0.649
20031020000000,0.676
20031021000000,0.594
20031022000000,0.875
20031023000000,0.931
20031024000000,0.963
20031025000000,0.904
20031026000000,0.930
20031027000000,0.947
20031028000000,0.985
20031029000000,0.904
20031030000000,0.770
20031031000000,0.136
20031101000000,0.661
20031102000000,0.898
20031103000000,0.914
20031104000000,0.914
20031105000000,0.947
20031106000000,0.920
20031107000000,0.921
20031108000000,0.888
20031109000000,0.898
20031110000000,0.931
20031111000000,0.969
20031112000000,0.747
20031113000000,0.584
20031114000000,0.584
20031115000000,0.600
20031116000000,0.578
20031117000000,1.04
20031118000000,1.23
20031119000000,1.25
20031120000000,1.25
20031121000000,0.920
20031122000000,0.601
20031123000000,0.568
20031124000000,0.710
20031125000000,0.984
20031126000000,1.27
20031127000000,1.25
20031128000000,1.06
20031129000000,0.937
20031130000000,0.888
20031201000000,0.937
20031202000000,0.552
20031203000000,0.137
20031204000000,0.475
20031205000000,0.914
20031206000000,0.914
20031207000000,0.898
20031208000000,0.947
20031209000000,0.947
20031210000000,0.691
20031211000000,0.584
20031212000000,0.600
20031213000000,0.594
20031214000000,0.568
20031215000000,1.23
20031216000000,1.61
20031217000000,1.59
20031218000000,1.60
20031219000000,1.62
20031220000000,0.612
20031221000000,0.088
20031222000000,0.120
20031223000000,1.08
20031224000000,1.23
20031225000000,0.888
20031226000000,0.888
20031227000000,0.904
20031228000000,0.888
20031229000000,0.952
20031230000000,0.904
20031231000000,0.888
20040101000000,0.888
20040102000000,0.470
20040103000000,0.104
20040104000000,0.888
20040105000000,0.514
20040106000000,0.960
20040107000000,0.941
20040108000000,0.941
20040109000000,0.957
20040110000000,0.930
20040111000000,0.898
20040112000000,1.39
20040113000000,1.60
20040114000000,1.13
20040115000000,0.930
20040116000000,0.898
20040117000000,1.35
20040118000000,1.57
20040119000000,1.55
20040120000000,1.64
20040121000000,0.891
20040122000000,0.616
20040123000000,0.584
20040124000000,0.568
20040125000000,0.578
20040126000000,0.791
20040127000000,0.898
20040128000000,0.898
20040129000000,1.04
20040130000000,1.21
20040131000000,1.21
20040201000000,0.835
20040202000000,1.04
20040203000000,1.55
20040204000000,1.90
20040205000000,1.34
20040206000000,0.967
20040207000000,0.920
20040208000000,0.888
20040209000000,0.962
20040210000000,0.962
20040211000000,1.35
20040212000000,1.56
20040213000000,1.11
20040214000000,0.772
20040215000000,0.568
20040216000000,0.783
20040217000000,0.962
20040218000000,0.914
20040219000000,0.947
20040220000000,0.931
20040221000000,0.888
20040222000000,0.920
20040223000000,0.818
20040224000000,0.600
20040225000000,0.632
20040226000000,0.600
20040227000000,0.627
20040228000000,0.627
20040229000000,0.578
20040301000000,0.726
20040302000000,0.800
20040303000000,1.16
20040304000000,1.58
20040305000000,1.30
20040306000000,0.904
20040307000000,0.888
20040308000000,0.740
20040309000000,0.649
20040310000000,0.664
20040311000000,0.878
20040312000000,0.937
20040313000000,0.775
20040314000000,0.568
